ride_id,booking_id,booking_date,booking_time,booking_status,customer_id,vehicle_id,pickup_location_id,drop_location_id,avg_vtat,avg_ctat,cancelled_ride_by_customer,customer_reason_id,cancelled_ride_by_driver,driver_reason_id,incomplete_ride,incomplete_reason_id,booking_value,ride_distance,driver_rating,customer_rating,payment_method
129288,CNR3103949,2024-06-17,10:19:15,Completed,CID8389477,V06,L037,L163,13.50,18.70,0,null,0,null,0,null,648.00,47.36,3.50,4.90,UPI
129289,CNR9249541,2024-12-05,18:01:24,Completed,CID3970520,V04,L058,L081,12.20,21.90,0,null,0,null,0,null,840.00,7.36,4.50,4.20,UPI
129290,CNR9847471,2024-01-30,14:09:41,Incomplete,CID4818633,V04,L034,L161,6.20,14.40,0,null,0,null,1,R12,218.00,10.42,null,null,Credit Card
129291,CNR9741471,2024-06-08,20:15:19,Incomplete,CID2661554,V01,L142,L088,5.50,26.00,0,null,0,null,1,R10,1478.00,16.25,null,null,UPI
129292,CNR6620758,2024-12-16,17:23:30,Completed,CID8664988,V03,L164,L135,3.80,21.50,0,null,0,null,0,null,417.00,35.42,4.60,4.50,UPI
129293,CNR1850610,2024-06-10,22:56:28,Completed,CID9983547,V05,L133,L111,14.70,16.10,0,null,0,null,0,null,382.00,32.83,4.80,4.60,Cash
129294,CNR2461776,2024-05-25,15:02:20,No Driver Found,CID4433019,V01,L165,L145,null,null,0,null,0,null,0,null,null,null,null,null,null
129295,CNR8104336,2024-12-14,10:21:41,Incomplete,CID8260451,V04,L157,L145,6.60,13.70,0,null,0,null,1,R12,287.00,8.42,null,null,UPI
129296,CNR2966267,2024-01-29,10:48:43,Completed,CID5224351,V02,L113,L054,3.60,20.30,0,null,0,null,0,null,281.00,36.69,4.20,4.80,Debit Card
129297,CNR7532231,2024-02-07,10:24:33,Cancelled by Customer,CID8463840,V03,L129,L063,6.20,null,1,R05,0,null,0,null,null,null,null,null,null
129298,CNR5762680,2024-06-30,23:22:56,Completed,CID3630872,V01,L012,L176,6.70,40.70,0,null,0,null,0,null,912.00,40.61,4.30,4.30,UPI
129299,CNR6702254,2024-01-09,06:02:33,Cancelled by Driver,CID8980910,V04,L083,L002,11.20,null,0,null,1,R07,0,null,null,null,null,null,null
129300,CNR6348812,2024-12-25,07:33:01,Completed,CID2402153,V01,L092,L021,14.10,41.70,0,null,0,null,0,null,1199.00,38.46,4.20,4.90,Credit Card
129301,CNR3562291,2024-04-28,17:55:03,Completed,CID6727094,V01,L018,L025,7.90,17.10,0,null,0,null,0,null,79.00,46.36,3.80,4.20,UPI
129302,CNR9415128,2024-11-09,20:58:55,Completed,CID8658510,V04,L120,L140,10.50,43.00,0,null,0,null,0,null,827.00,46.07,4.60,4.80,Uber Wallet
129303,CNR8617818,2024-04-24,19:05:05,Completed,CID8809868,V04,L163,L078,7.50,39.30,0,null,0,null,0,null,421.00,24.03,4.10,4.80,UPI
129304,CNR2009984,2024-11-21,02:56:23,Completed,CID2334777,V01,L019,L073,6.50,19.30,0,null,0,null,0,null,449.00,37.55,4.80,3.80,Cash
129305,CNR6913562,2024-01-13,20:38:23,No Driver Found,CID3944872,V07,L096,L081,null,null,0,null,0,null,0,null,null,null,null,null,null
129306,CNR5604495,2024-04-13,11:47:22,Completed,CID7467968,V01,L147,L067,14.80,22.90,0,null,0,null,0,null,504.00,5.36,4.50,4.90,Cash
129307,CNR1899499,2024-08-24,11:23:05,Cancelled by Customer,CID4632042,V06,L042,L114,13.50,null,1,R01,0,null,0,null,null,null,null,null,null
129308,CNR4525491,2024-11-05,15:33:26,Completed,CID4588725,V05,L105,L001,5.40,23.10,0,null,0,null,0,null,474.00,10.74,4.60,4.90,Uber Wallet
129309,CNR8899865,2024-10-08,17:23:56,Incomplete,CID6531788,V02,L096,L119,6.70,27.80,0,null,0,null,1,R12,366.00,7.64,null,null,Debit Card
129310,CNR8793254,2024-04-24,17:46:20,Completed,CID5615645,V01,L082,L055,10.80,22.10,0,null,0,null,0,null,429.00,38.70,5.00,4.80,Cash
129311,CNR3659049,2024-11-11,14:35:04,Completed,CID3239232,V04,L116,L039,3.50,15.90,0,null,0,null,0,null,922.00,8.84,3.80,4.00,Cash
129312,CNR6123129,2024-10-24,18:55:38,Completed,CID7451747,V02,L108,L104,11.20,28.10,0,null,0,null,0,null,346.00,2.33,4.10,3.70,Cash
129313,CNR7119584,2024-11-26,22:14:47,Completed,CID8950927,V05,L132,L062,9.20,37.50,0,null,0,null,0,null,214.00,29.24,3.10,4.30,Debit Card
129314,CNR7038924,2024-07-10,00:18:19,Cancelled by Customer,CID1033496,V01,L071,L133,14.10,null,1,R04,0,null,0,null,null,null,null,null,null
129315,CNR2575052,2024-04-30,12:12:34,Completed,CID6459520,V06,L091,L128,5.40,30.10,0,null,0,null,0,null,1186.00,47.09,3.80,3.90,UPI
129316,CNR4717191,2024-01-28,08:59:00,Completed,CID4572683,V05,L047,L076,4.50,35.50,0,null,0,null,0,null,373.00,29.01,4.80,4.30,UPI
129317,CNR6591333,2024-04-14,01:44:49,Completed,CID1264357,V04,L063,L153,2.90,34.70,0,null,0,null,0,null,1221.00,23.06,4.60,4.90,UPI
129318,CNR8872465,2024-03-04,15:22:05,Completed,CID7517036,V02,L053,L164,8.20,22.40,0,null,0,null,0,null,84.00,7.90,4.30,4.90,Cash
129319,CNR8606355,2024-02-21,09:34:01,Completed,CID7957549,V02,L147,L082,7.30,15.40,0,null,0,null,0,null,71.00,48.58,4.10,4.30,UPI
129320,CNR1837227,2024-01-25,21:21:13,Completed,CID6593725,V03,L112,L078,6.60,39.10,0,null,0,null,0,null,400.00,24.05,4.20,4.60,UPI
129321,CNR3305438,2024-08-18,10:35:59,No Driver Found,CID3974011,V01,L001,L073,null,null,0,null,0,null,0,null,null,null,null,null,null
129322,CNR1939926,2024-07-23,19:55:07,Cancelled by Driver,CID7011122,V05,L074,L150,10.80,null,0,null,1,R09,0,null,null,null,null,null,null
129323,CNR6941082,2024-05-26,13:25:34,Completed,CID2618633,V05,L147,L118,8.30,34.00,0,null,0,null,0,null,622.00,17.17,3.90,4.20,UPI
129324,CNR4851452,2024-08-23,10:10:10,Completed,CID8674177,V02,L113,L099,8.90,39.60,0,null,0,null,0,null,237.00,39.72,4.20,4.60,Uber Wallet
129325,CNR3684203,2024-09-14,06:55:30,Cancelled by Driver,CID8600254,V05,L105,L095,5.60,null,0,null,1,R06,0,null,null,null,null,null,null
129326,CNR2056398,2024-04-23,19:33:09,Completed,CID2219688,V02,L079,L093,8.40,16.30,0,null,0,null,0,null,474.00,8.20,4.60,4.30,Cash
129327,CNR8785318,2024-12-22,08:54:33,Cancelled by Customer,CID6077732,V06,L009,L148,18.90,null,1,R02,0,null,0,null,null,null,null,null,null
129328,CNR1362495,2024-12-08,10:16:18,Completed,CID5334279,V02,L110,L044,8.20,37.20,0,null,0,null,0,null,607.00,27.62,3.30,4.20,UPI
129329,CNR7736575,2024-07-18,05:01:03,Cancelled by Customer,CID9763955,V04,L102,L008,8.70,null,1,R03,0,null,0,null,null,null,null,null,null
129330,CNR7719170,2024-06-15,20:34:09,Completed,CID2326053,V01,L168,L154,5.60,38.50,0,null,0,null,0,null,820.00,25.16,4.60,4.60,UPI
129331,CNR4709525,2024-09-09,18:53:37,Completed,CID2693043,V06,L083,L167,11.30,22.50,0,null,0,null,0,null,408.00,27.10,4.60,3.90,Cash
129332,CNR7438151,2024-01-16,07:23:38,Completed,CID1066754,V01,L022,L132,9.30,20.30,0,null,0,null,0,null,468.00,26.88,4.20,4.50,UPI
129333,CNR3985151,2024-04-02,16:31:11,Completed,CID3295388,V06,L113,L092,4.10,40.10,0,null,0,null,0,null,928.00,44.58,4.10,4.80,Uber Wallet
129334,CNR1033495,2024-12-02,07:04:54,Completed,CID3111875,V02,L072,L154,5.70,43.40,0,null,0,null,0,null,467.00,16.18,3.40,4.20,UPI
129335,CNR4948324,2024-09-02,13:54:22,Completed,CID7042284,V04,L076,L034,5.30,15.00,0,null,0,null,0,null,459.00,25.51,4.40,5.00,Credit Card
129336,CNR7509991,2024-02-14,21:56:02,Completed,CID1709396,V05,L043,L058,3.30,25.10,0,null,0,null,0,null,557.00,42.31,4.90,4.80,UPI
129337,CNR9390449,2024-05-21,16:48:20,Completed,CID8671876,V06,L035,L056,11.10,18.70,0,null,0,null,0,null,318.00,21.13,4.10,4.10,Credit Card
129338,CNR6918516,2024-07-29,03:22:05,Completed,CID6948697,V01,L176,L064,2.20,36.60,0,null,0,null,0,null,431.00,3.61,3.70,4.40,UPI
129339,CNR9286202,2024-04-17,19:27:05,Completed,CID7295551,V03,L029,L169,10.10,16.80,0,null,0,null,0,null,135.00,9.25,4.30,4.80,Cash
129340,CNR2352936,2024-11-29,11:58:02,Completed,CID1623696,V01,L035,L153,2.10,27.30,0,null,0,null,0,null,167.00,37.05,4.50,4.90,Debit Card
129341,CNR4387656,2024-07-16,15:46:11,Cancelled by Driver,CID9295034,V02,L127,L116,3.40,null,0,null,1,R09,0,null,null,null,null,null,null
129342,CNR1672001,2024-02-25,16:10:19,Cancelled by Driver,CID2443658,V01,L141,L051,7.40,null,0,null,1,R08,0,null,null,null,null,null,null
129343,CNR1050082,2024-06-10,22:28:47,Completed,CID3478412,V05,L061,L066,4.90,44.90,0,null,0,null,0,null,440.00,39.67,4.70,4.20,Cash
129344,CNR9271490,2024-01-26,09:40:22,Completed,CID8297582,V05,L157,L051,9.70,43.20,0,null,0,null,0,null,477.00,2.84,4.70,4.70,Uber Wallet
129345,CNR1117234,2024-01-30,10:04:26,Completed,CID5638014,V01,L086,L119,4.90,38.00,0,null,0,null,0,null,122.00,48.99,4.00,4.40,Debit Card
129346,CNR3248938,2024-05-24,12:13:10,Completed,CID7660202,V01,L100,L015,12.10,22.20,0,null,0,null,0,null,161.00,44.53,4.80,4.60,UPI
129347,CNR7951752,2024-12-16,15:01:36,Completed,CID4442452,V05,L045,L059,9.40,27.70,0,null,0,null,0,null,372.00,8.41,4.50,4.90,Cash
129348,CNR4660780,2024-12-26,05:17:35,Completed,CID8631820,V06,L004,L079,3.90,23.00,0,null,0,null,0,null,395.00,39.19,3.70,4.20,UPI
129349,CNR6059705,2024-09-18,13:56:37,Completed,CID9851418,V03,L011,L146,7.20,28.70,0,null,0,null,0,null,126.00,3.93,4.60,3.70,Cash
129350,CNR5292943,2024-01-15,21:59:33,Completed,CID4333861,V01,L026,L123,5.70,30.00,0,null,0,null,0,null,598.00,7.64,4.00,4.60,Uber Wallet
129351,CNR8281250,2024-05-14,12:10:07,Completed,CID4436941,V04,L096,L168,9.60,35.30,0,null,0,null,0,null,310.00,39.20,4.20,4.30,UPI
129352,CNR8936468,2024-03-31,21:27:18,No Driver Found,CID1949608,V04,L115,L035,null,null,0,null,0,null,0,null,null,null,null,null,null
129353,CNR6832356,2024-06-02,20:08:16,Completed,CID5928958,V06,L136,L121,9.00,38.90,0,null,0,null,0,null,1399.00,24.66,4.20,4.40,Credit Card
129354,CNR1180073,2024-01-31,14:49:51,Completed,CID7755784,V05,L015,L089,7.00,27.50,0,null,0,null,0,null,257.00,28.78,4.70,4.80,UPI
129355,CNR4590692,2024-04-01,17:21:42,Incomplete,CID9975033,V05,L072,L173,3.90,30.00,0,null,0,null,1,R10,490.00,14.91,null,null,Debit Card
129356,CNR3934513,2024-11-12,15:11:50,Completed,CID3177579,V05,L103,L169,6.30,38.40,0,null,0,null,0,null,335.00,18.45,4.60,4.60,Credit Card
129357,CNR3684009,2024-08-14,16:56:34,Completed,CID9699196,V01,L061,L135,10.90,25.30,0,null,0,null,0,null,342.00,33.14,4.20,4.50,Uber Wallet
129358,CNR8202671,2024-11-25,20:27:58,Cancelled by Customer,CID6153297,V06,L099,L142,13.70,null,1,R01,0,null,0,null,null,null,null,null,null
129359,CNR4611079,2024-12-19,10:36:43,Completed,CID7177864,V04,L065,L008,4.30,20.10,0,null,0,null,0,null,243.00,15.38,4.70,4.50,Cash
129360,CNR3974381,2024-03-14,07:38:22,Completed,CID9804695,V04,L013,L101,13.20,35.40,0,null,0,null,0,null,381.00,48.76,4.10,4.30,Debit Card
129361,CNR5606809,2024-02-27,16:01:30,Completed,CID9788108,V01,L056,L018,4.00,29.70,0,null,0,null,0,null,996.00,46.69,4.20,4.20,Debit Card
129362,CNR3715347,2024-10-29,14:46:43,Cancelled by Driver,CID5879973,V03,L098,L036,11.70,null,0,null,1,R06,0,null,null,null,null,null,null
129363,CNR8770474,2024-01-14,22:51:56,Cancelled by Driver,CID4525233,V07,L165,L107,11.60,null,0,null,1,R09,0,null,null,null,null,null,null
129364,CNR4661062,2024-06-30,16:10:09,Completed,CID1176451,V04,L104,L077,7.90,41.50,0,null,0,null,0,null,538.00,30.76,3.70,5.00,Credit Card
129365,CNR3220527,2024-12-14,08:14:11,Completed,CID3019213,V02,L079,L016,12.10,38.10,0,null,0,null,0,null,582.00,17.83,4.70,4.00,UPI
129366,CNR4937981,2024-01-06,10:03:45,Completed,CID8855428,V05,L055,L160,11.70,38.50,0,null,0,null,0,null,1520.00,10.10,4.50,4.20,UPI
129367,CNR3598113,2024-02-03,05:54:18,Completed,CID5993549,V01,L080,L161,14.60,16.00,0,null,0,null,0,null,1226.00,20.63,4.40,3.70,Credit Card
129368,CNR6703484,2024-05-27,21:20:21,Completed,CID8503288,V01,L172,L143,14.20,41.30,0,null,0,null,0,null,885.00,27.84,4.20,4.70,Credit Card
129369,CNR4627019,2024-05-02,18:51:09,Completed,CID7968930,V01,L075,L144,4.00,30.40,0,null,0,null,0,null,513.00,18.82,3.60,4.50,UPI
129370,CNR1325907,2024-05-01,19:04:11,Cancelled by Customer,CID1180952,V04,L011,L123,17.50,null,1,R05,0,null,0,null,null,null,null,null,null
129371,CNR9814697,2024-12-02,10:32:28,Cancelled by Driver,CID7171023,V01,L172,L158,6.10,null,0,null,1,R06,0,null,null,null,null,null,null
129372,CNR6445149,2024-02-24,13:47:22,Cancelled by Customer,CID2818968,V01,L026,L013,5.40,null,1,R02,0,null,0,null,null,null,null,null,null
129373,CNR6062666,2024-02-20,11:12:07,No Driver Found,CID2076456,V01,L086,L141,null,null,0,null,0,null,0,null,null,null,null,null,null
129374,CNR6299848,2024-01-04,07:37:42,Completed,CID1816407,V01,L087,L166,10.80,44.60,0,null,0,null,0,null,116.00,9.06,4.20,4.30,UPI
129375,CNR2935897,2024-06-21,14:52:10,Cancelled by Customer,CID2199338,V01,L014,L134,19.10,null,1,R02,0,null,0,null,null,null,null,null,null
129376,CNR6903928,2024-07-31,07:52:19,Completed,CID3261328,V06,L075,L047,11.40,31.40,0,null,0,null,0,null,916.00,3.55,4.60,4.80,Uber Wallet
129377,CNR7021457,2024-01-26,17:29:28,Incomplete,CID3528895,V01,L089,L018,3.20,18.90,0,null,0,null,1,R12,736.00,10.19,null,null,Uber Wallet
129378,CNR6032573,2024-11-11,19:03:08,Completed,CID4368270,V04,L047,L132,9.60,26.40,0,null,0,null,0,null,220.00,8.11,4.30,4.50,Debit Card
129379,CNR3745639,2024-06-29,20:02:21,Completed,CID4285132,V04,L092,L056,13.40,15.90,0,null,0,null,0,null,186.00,25.47,3.00,4.70,UPI
129380,CNR2493158,2024-10-26,20:49:29,Completed,CID6456479,V01,L116,L142,10.00,31.70,0,null,0,null,0,null,1275.00,44.54,3.40,4.70,Credit Card
129381,CNR9001578,2024-02-16,19:26:25,Completed,CID7223681,V01,L118,L010,4.50,17.30,0,null,0,null,0,null,257.00,41.97,4.30,4.60,UPI
129382,CNR6406610,2024-03-06,10:51:40,Incomplete,CID8213593,V01,L077,L122,3.20,25.60,0,null,0,null,1,R12,73.00,16.29,null,null,Cash
129383,CNR6906187,2024-12-24,13:17:51,Completed,CID3425205,V04,L022,L027,5.80,41.00,0,null,0,null,0,null,343.00,45.94,5.00,4.30,Cash
129384,CNR8544366,2024-08-24,19:54:12,Completed,CID4360009,V07,L135,L161,4.50,26.80,0,null,0,null,0,null,263.00,24.55,3.80,4.30,UPI
129385,CNR7230500,2024-07-12,13:48:45,No Driver Found,CID9505071,V02,L043,L085,null,null,0,null,0,null,0,null,null,null,null,null,null
129386,CNR8323192,2024-07-08,00:26:46,Cancelled by Driver,CID8954693,V04,L159,L079,4.90,null,0,null,1,R06,0,null,null,null,null,null,null
129387,CNR7866904,2024-09-29,12:51:29,Completed,CID4067036,V01,L014,L001,14.00,44.80,0,null,0,null,0,null,509.00,25.63,4.90,3.70,Cash
129388,CNR8928442,2024-03-22,13:36:21,Completed,CID4973988,V02,L063,L046,14.70,16.90,0,null,0,null,0,null,225.00,14.85,4.10,4.60,Credit Card
129389,CNR3824067,2024-07-30,18:41:31,No Driver Found,CID6037261,V01,L059,L053,null,null,0,null,0,null,0,null,null,null,null,null,null
129390,CNR5051668,2024-03-22,13:03:13,Cancelled by Driver,CID4055644,V01,L106,L164,7.30,null,0,null,1,R08,0,null,null,null,null,null,null
129391,CNR5300589,2024-02-25,11:30:32,No Driver Found,CID1949495,V04,L039,L153,null,null,0,null,0,null,0,null,null,null,null,null,null
129392,CNR2620861,2024-12-02,16:39:19,Completed,CID1002696,V07,L008,L073,7.50,22.00,0,null,0,null,0,null,204.00,41.04,4.40,4.40,Uber Wallet
129393,CNR9927326,2024-03-24,09:32:14,Completed,CID8325585,V01,L012,L144,10.80,22.80,0,null,0,null,0,null,1126.00,15.77,4.50,4.90,Credit Card
129394,CNR2883774,2024-01-02,10:39:11,No Driver Found,CID6659777,V05,L033,L041,null,null,0,null,0,null,0,null,null,null,null,null,null
129395,CNR6825959,2024-03-08,17:14:33,Incomplete,CID4689784,V05,L163,L014,8.80,10.40,0,null,0,null,1,R10,505.00,17.60,null,null,UPI
129396,CNR4654442,2024-07-11,01:26:12,Completed,CID3527541,V05,L066,L121,5.80,19.80,0,null,0,null,0,null,74.00,12.09,4.50,4.20,Credit Card
129397,CNR7898555,2024-09-07,12:47:47,Completed,CID4430771,V01,L005,L098,13.50,28.70,0,null,0,null,0,null,477.00,40.11,4.40,4.60,Uber Wallet
129398,CNR6882988,2024-06-21,14:33:36,Completed,CID3542365,V05,L024,L167,2.90,31.20,0,null,0,null,0,null,461.00,40.61,4.60,4.90,Uber Wallet
129399,CNR5480291,2024-03-11,10:40:03,Cancelled by Driver,CID6460897,V01,L061,L093,10.90,null,0,null,1,R06,0,null,null,null,null,null,null
129400,CNR7773398,2024-09-19,11:38:00,Completed,CID7508148,V07,L037,L055,4.00,21.50,0,null,0,null,0,null,250.00,13.73,4.20,4.90,Credit Card
129401,CNR4006296,2024-12-01,16:22:46,Completed,CID8670019,V02,L099,L067,14.90,18.10,0,null,0,null,0,null,99.00,44.92,4.10,4.40,UPI
129402,CNR1569459,2024-03-22,17:33:19,Completed,CID1518971,V02,L048,L015,9.10,15.00,0,null,0,null,0,null,143.00,47.45,3.20,4.20,UPI
129403,CNR1788432,2024-11-27,17:28:24,Completed,CID1325317,V02,L138,L021,13.40,43.40,0,null,0,null,0,null,335.00,45.63,3.80,5.00,Debit Card
129404,CNR6332619,2024-01-21,21:24:28,Completed,CID5238276,V02,L146,L122,5.70,30.90,0,null,0,null,0,null,1512.00,11.14,4.60,4.50,Credit Card
129405,CNR9823737,2024-06-11,17:51:09,Completed,CID5064831,V02,L074,L144,7.60,31.00,0,null,0,null,0,null,852.00,18.97,4.30,4.60,UPI
129406,CNR4269962,2024-11-08,08:14:42,Completed,CID3427701,V03,L016,L102,4.20,23.00,0,null,0,null,0,null,958.00,49.71,4.30,4.50,UPI
129407,CNR5942907,2024-09-24,16:01:39,Cancelled by Customer,CID8220583,V01,L027,L065,15.70,null,1,R02,0,null,0,null,null,null,null,null,null
129408,CNR4469696,2024-12-24,14:47:54,Completed,CID3423390,V01,L091,L120,14.80,44.70,0,null,0,null,0,null,606.00,25.99,4.20,4.60,UPI
129409,CNR1140385,2024-06-15,22:17:44,Completed,CID4540879,V01,L044,L075,12.30,21.90,0,null,0,null,0,null,1400.00,21.24,4.70,4.80,UPI
129410,CNR3020514,2024-08-04,18:58:23,Cancelled by Driver,CID9077856,V01,L169,L015,10.10,null,0,null,1,R07,0,null,null,null,null,null,null
129411,CNR6233274,2024-03-11,18:26:50,Completed,CID4141885,V06,L069,L074,14.60,28.40,0,null,0,null,0,null,384.00,5.35,3.00,4.80,UPI
129412,CNR3170587,2024-05-30,16:30:03,Incomplete,CID3599108,V03,L126,L021,3.20,14.00,0,null,0,null,1,R10,286.00,18.48,null,null,Cash
129413,CNR5808198,2024-10-31,18:57:47,Completed,CID4347580,V06,L047,L145,9.20,25.40,0,null,0,null,0,null,396.00,20.42,4.60,4.50,UPI
129414,CNR7193009,2024-01-20,18:54:42,Completed,CID2401889,V02,L065,L119,8.70,41.10,0,null,0,null,0,null,536.00,7.68,4.30,4.50,Cash
129415,CNR4382143,2024-04-19,12:50:25,Completed,CID5886926,V06,L066,L061,8.00,43.10,0,null,0,null,0,null,959.00,9.09,3.80,4.50,Uber Wallet
129416,CNR1776813,2024-07-23,07:53:04,Cancelled by Driver,CID6299155,V03,L151,L053,7.60,null,0,null,1,R09,0,null,null,null,null,null,null
129417,CNR1022018,2024-05-03,20:47:55,Cancelled by Driver,CID2470699,V01,L151,L059,7.90,null,0,null,1,R08,0,null,null,null,null,null,null
129418,CNR6883656,2024-10-22,13:38:04,Completed,CID3101472,V04,L148,L002,12.00,21.80,0,null,0,null,0,null,952.00,15.73,4.10,4.10,UPI
129419,CNR3338629,2024-08-06,18:34:55,Completed,CID2097266,V01,L034,L009,8.40,25.70,0,null,0,null,0,null,492.00,3.72,4.60,3.90,UPI
129420,CNR9836656,2024-08-14,18:10:29,Completed,CID1816211,V01,L050,L089,13.70,19.20,0,null,0,null,0,null,974.00,20.55,4.30,4.40,Cash
129421,CNR3658146,2024-10-18,08:31:36,Completed,CID6963426,V01,L005,L093,5.90,16.80,0,null,0,null,0,null,103.00,47.11,3.10,4.80,Uber Wallet
129422,CNR7340883,2024-04-23,14:30:14,Cancelled by Driver,CID6030846,V02,L114,L135,3.80,null,0,null,1,R06,0,null,null,null,null,null,null
129423,CNR4328154,2024-03-13,09:51:04,Completed,CID9821358,V01,L147,L176,9.20,21.70,0,null,0,null,0,null,336.00,3.77,3.70,4.20,Debit Card
129424,CNR9756828,2024-08-01,16:02:43,Cancelled by Customer,CID5341063,V06,L176,L096,6.80,null,1,R03,0,null,0,null,null,null,null,null,null
129425,CNR1197329,2024-01-26,12:56:54,Completed,CID6952689,V01,L170,L019,10.80,17.30,0,null,0,null,0,null,523.00,28.32,4.20,4.50,Uber Wallet
129426,CNR8040177,2024-09-14,10:07:22,Cancelled by Customer,CID4875563,V05,L024,L077,11.90,null,1,R02,0,null,0,null,null,null,null,null,null
129427,CNR5482968,2024-06-05,16:12:04,Completed,CID2671880,V01,L017,L140,11.90,18.30,0,null,0,null,0,null,128.00,32.73,3.50,4.10,UPI
129428,CNR9336945,2024-10-19,08:21:52,Completed,CID1672900,V05,L043,L155,3.40,40.30,0,null,0,null,0,null,996.00,39.31,4.10,4.70,Debit Card
129429,CNR5880550,2024-09-26,12:30:36,Completed,CID5990200,V05,L032,L055,11.40,41.90,0,null,0,null,0,null,239.00,23.66,3.40,4.20,UPI
129430,CNR2754638,2024-12-09,09:52:07,Completed,CID2921866,V01,L160,L089,14.20,21.10,0,null,0,null,0,null,802.00,12.08,4.60,4.60,Credit Card
129431,CNR8534197,2024-11-25,20:33:57,Completed,CID7776200,V01,L169,L163,3.00,17.70,0,null,0,null,0,null,391.00,48.78,4.70,4.90,UPI
129432,CNR5291930,2024-06-26,21:15:49,Incomplete,CID2207596,V01,L089,L136,6.50,17.50,0,null,0,null,1,R11,971.00,8.55,null,null,Cash
129433,CNR6671096,2024-05-05,20:00:19,Completed,CID5930685,V02,L166,L064,10.30,36.80,0,null,0,null,0,null,1663.00,36.86,4.40,4.40,UPI
129434,CNR3529522,2024-12-21,10:49:20,Cancelled by Driver,CID6384899,V02,L081,L174,11.00,null,0,null,1,R09,0,null,null,null,null,null,null
129435,CNR8578005,2024-08-11,10:50:41,Cancelled by Driver,CID2344786,V04,L024,L026,6.80,null,0,null,1,R07,0,null,null,null,null,null,null
129436,CNR5423225,2024-03-06,12:15:26,Completed,CID1240633,V04,L119,L063,7.70,44.50,0,null,0,null,0,null,406.00,37.01,4.30,4.10,Cash
129437,CNR6179626,2024-04-15,06:05:21,Completed,CID8075832,V05,L173,L154,11.30,43.00,0,null,0,null,0,null,386.00,4.71,4.60,4.20,Cash
129438,CNR4034580,2024-09-10,17:20:46,Cancelled by Driver,CID2607674,V01,L140,L030,8.70,null,0,null,1,R07,0,null,null,null,null,null,null
129439,CNR2804037,2024-04-16,05:23:35,Cancelled by Customer,CID5441990,V05,L162,L076,5.60,null,1,R02,0,null,0,null,null,null,null,null,null
129440,CNR9806587,2024-08-01,16:32:38,Cancelled by Customer,CID6550921,V01,L028,L079,14.70,null,1,R02,0,null,0,null,null,null,null,null,null
129441,CNR8762700,2024-12-26,09:29:26,Cancelled by Driver,CID7354222,V01,L176,L138,9.70,null,0,null,1,R07,0,null,null,null,null,null,null
129442,CNR9542092,2024-01-15,09:54:19,Completed,CID6188832,V05,L006,L028,12.70,32.90,0,null,0,null,0,null,1077.00,2.74,4.60,4.80,UPI
129443,CNR6887630,2024-09-30,08:38:26,Completed,CID3197024,V02,L134,L142,7.70,37.40,0,null,0,null,0,null,810.00,23.28,4.30,5.00,Credit Card
129444,CNR4615741,2024-12-25,19:13:45,Completed,CID4027298,V04,L110,L104,9.10,33.70,0,null,0,null,0,null,705.00,13.34,4.30,4.30,Credit Card
129445,CNR2192371,2024-08-07,20:14:43,No Driver Found,CID6855921,V07,L024,L129,null,null,0,null,0,null,0,null,null,null,null,null,null
129446,CNR3418077,2024-03-04,18:04:26,Completed,CID4680636,V06,L173,L064,7.40,33.50,0,null,0,null,0,null,482.00,10.27,4.10,3.90,UPI
129447,CNR8388076,2024-12-09,16:54:10,Completed,CID8169008,V04,L151,L137,3.80,21.60,0,null,0,null,0,null,979.00,2.13,4.60,4.20,Cash
